origin,destination
"Frankfort,Kentucky,38.2009055,-84.8732836","Helena,Montana,46.592712,-112.03610900000001"
"Frankfort,Kentucky,38.2009055,-84.8732836","Lincoln,Nebraska,40.8,-96.66782099999999"
"Frankfort,Kentucky,38.2009055,-84.8732836","Carson City,Neveda,39.169461,-119.766035"
"Frankfort,Kentucky,38.2009055,-84.8732836","Concord,New Hampshire,43.207178000000006,-71.537476"
"Frankfort,Kentucky,38.2009055,-84.8732836","Trenton,New Jersey,40.2170575,-74.7429463"
"Frankfort,Kentucky,38.2009055,-84.8732836","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Frankfort,Kentucky,38.2009055,-84.8732836","Albany,New York,42.6511674,-73.754968"
"Frankfort,Kentucky,38.2009055,-84.8732836","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Frankfort,Kentucky,38.2009055,-84.8732836","Bismarck,North Dakota,46.808327,-100.783739"
"Frankfort,Kentucky,38.2009055,-84.8732836","Columbus,Ohio,39.9622601,-83.00070649999999"
"Frankfort,Kentucky,38.2009055,-84.8732836","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Frankfort,Kentucky,38.2009055,-84.8732836","Salem,Oregon,44.9391565,-123.033121"
"Frankfort,Kentucky,38.2009055,-84.8732836","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Frankfort,Kentucky,38.2009055,-84.8732836","Providence,Rhoda Island,41.824877,-71.413618"
"Frankfort,Kentucky,38.2009055,-84.8732836","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Frankfort,Kentucky,38.2009055,-84.8732836","Pierre,South Dakoda,44.368431,-100.354013"
"Frankfort,Kentucky,38.2009055,-84.8732836","Nashville,Tennessee,36.1622296,-86.7743531"
"Frankfort,Kentucky,38.2009055,-84.8732836","Austin,Texas,30.2711286,-97.7436995"
"Frankfort,Kentucky,38.2009055,-84.8732836","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Frankfort,Kentucky,38.2009055,-84.8732836","Montpelier,Vermont,44.260445000000004,-72.575684"
"Frankfort,Kentucky,38.2009055,-84.8732836","Richmond,Virginia,37.53850870000001,-77.43428"
"Frankfort,Kentucky,38.2009055,-84.8732836","Olympia,Washington,47.0451022,-122.89500749999999"
"Frankfort,Kentucky,38.2009055,-84.8732836","Charleston,West Virginia,38.3505995,-81.6332812"
"Frankfort,Kentucky,38.2009055,-84.8732836","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Frankfort,Kentucky,38.2009055,-84.8732836","Cheyenne,Wyoming,41.14,-104.82"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Montgomery,Alabama,32.3669656,-86.3006485"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Juneau,Alaska,58.30194960000001,-134.419734"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Little Rock,Arkansas,34.7464809,-92.2895948"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Sacramento,California,38.5815719,-121.49439960000001"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Denver,Colorado,39.7392364,-104.98486229999999"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Hartford,Connecticut,41.764582,-72.6908547"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Dover,Delaware,39.158167999999996,-75.5243682"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Tallahassee,Florida,30.4380832,-84.2809332"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Honolulu,Hawaii,21.3250785,-157.8466442"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Boise,Idaho,43.61656,-116.20083500000001"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Springfield,Illinios,39.799749,-89.647463"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Indianapolis,Indiana,39.7683331,-86.1583502"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Des Monies,Iowa,41.587185999999996,-93.621949"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Topeka,Kansas,39.049011,-95.67755600000001"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Frankfort,Kentucky,38.2009055,-84.8732836"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Augusta,Maine,44.310583,-69.779663"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Annapolis,Maryland,38.9786401,-76.492786"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Boston,Massachusetts,42.3602534,-71.0582912"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Lansing,Michigan,42.73377120000001,-84.5553805"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Jefferson City,Missouri,38.577359,-92.1724265"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Helena,Montana,46.592712,-112.03610900000001"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Lincoln,Nebraska,40.8,-96.66782099999999"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Carson City,Neveda,39.169461,-119.766035"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Concord,New Hampshire,43.207178000000006,-71.537476"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Trenton,New Jersey,40.2170575,-74.7429463"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Albany,New York,42.6511674,-73.754968"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Bismarck,North Dakota,46.808327,-100.783739"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Columbus,Ohio,39.9622601,-83.00070649999999"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Salem,Oregon,44.9391565,-123.033121"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Providence,Rhoda Island,41.824877,-71.413618"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Pierre,South Dakoda,44.368431,-100.354013"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Nashville,Tennessee,36.1622296,-86.7743531"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Austin,Texas,30.2711286,-97.7436995"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Montpelier,Vermont,44.260445000000004,-72.575684"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Richmond,Virginia,37.53850870000001,-77.43428"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Olympia,Washington,47.0451022,-122.89500749999999"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Charleston,West Virginia,38.3505995,-81.6332812"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Baton Rouge,Louisiana,30.445959600000002,-91.18738","Cheyenne,Wyoming,41.14,-104.82"
"Augusta,Maine,44.310583,-69.779663","Montgomery,Alabama,32.3669656,-86.3006485"
"Augusta,Maine,44.310583,-69.779663","Juneau,Alaska,58.30194960000001,-134.419734"
"Augusta,Maine,44.310583,-69.779663","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Augusta,Maine,44.310583,-69.779663","Little Rock,Arkansas,34.7464809,-92.2895948"
"Augusta,Maine,44.310583,-69.779663","Sacramento,California,38.5815719,-121.49439960000001"
"Augusta,Maine,44.310583,-69.779663","Denver,Colorado,39.7392364,-104.98486229999999"
"Augusta,Maine,44.310583,-69.779663","Hartford,Connecticut,41.764582,-72.6908547"
"Augusta,Maine,44.310583,-69.779663","Dover,Delaware,39.158167999999996,-75.5243682"
"Augusta,Maine,44.310583,-69.779663","Tallahassee,Florida,30.4380832,-84.2809332"
"Augusta,Maine,44.310583,-69.779663","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Augusta,Maine,44.310583,-69.779663","Honolulu,Hawaii,21.3250785,-157.8466442"
"Augusta,Maine,44.310583,-69.779663","Boise,Idaho,43.61656,-116.20083500000001"
"Augusta,Maine,44.310583,-69.779663","Springfield,Illinios,39.799749,-89.647463"
"Augusta,Maine,44.310583,-69.779663","Indianapolis,Indiana,39.7683331,-86.1583502"
"Augusta,Maine,44.310583,-69.779663","Des Monies,Iowa,41.587185999999996,-93.621949"
"Augusta,Maine,44.310583,-69.779663","Topeka,Kansas,39.049011,-95.67755600000001"
"Augusta,Maine,44.310583,-69.779663","Frankfort,Kentucky,38.2009055,-84.8732836"
"Augusta,Maine,44.310583,-69.779663","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Augusta,Maine,44.310583,-69.779663","Augusta,Maine,44.310583,-69.779663"
"Augusta,Maine,44.310583,-69.779663","Annapolis,Maryland,38.9786401,-76.492786"
"Augusta,Maine,44.310583,-69.779663","Boston,Massachusetts,42.3602534,-71.0582912"
"Augusta,Maine,44.310583,-69.779663","Lansing,Michigan,42.73377120000001,-84.5553805"
"Augusta,Maine,44.310583,-69.779663","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Augusta,Maine,44.310583,-69.779663","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Augusta,Maine,44.310583,-69.779663","Jefferson City,Missouri,38.577359,-92.1724265"
"Augusta,Maine,44.310583,-69.779663","Helena,Montana,46.592712,-112.03610900000001"
"Augusta,Maine,44.310583,-69.779663","Lincoln,Nebraska,40.8,-96.66782099999999"
"Augusta,Maine,44.310583,-69.779663","Carson City,Neveda,39.169461,-119.766035"
"Augusta,Maine,44.310583,-69.779663","Concord,New Hampshire,43.207178000000006,-71.537476"
"Augusta,Maine,44.310583,-69.779663","Trenton,New Jersey,40.2170575,-74.7429463"
"Augusta,Maine,44.310583,-69.779663","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Augusta,Maine,44.310583,-69.779663","Albany,New York,42.6511674,-73.754968"
"Augusta,Maine,44.310583,-69.779663","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Augusta,Maine,44.310583,-69.779663","Bismarck,North Dakota,46.808327,-100.783739"
"Augusta,Maine,44.310583,-69.779663","Columbus,Ohio,39.9622601,-83.00070649999999"
"Augusta,Maine,44.310583,-69.779663","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Augusta,Maine,44.310583,-69.779663","Salem,Oregon,44.9391565,-123.033121"
"Augusta,Maine,44.310583,-69.779663","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Augusta,Maine,44.310583,-69.779663","Providence,Rhoda Island,41.824877,-71.413618"
"Augusta,Maine,44.310583,-69.779663","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Augusta,Maine,44.310583,-69.779663","Pierre,South Dakoda,44.368431,-100.354013"
"Augusta,Maine,44.310583,-69.779663","Nashville,Tennessee,36.1622296,-86.7743531"
"Augusta,Maine,44.310583,-69.779663","Austin,Texas,30.2711286,-97.7436995"
"Augusta,Maine,44.310583,-69.779663","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Augusta,Maine,44.310583,-69.779663","Montpelier,Vermont,44.260445000000004,-72.575684"
"Augusta,Maine,44.310583,-69.779663","Richmond,Virginia,37.53850870000001,-77.43428"
"Augusta,Maine,44.310583,-69.779663","Olympia,Washington,47.0451022,-122.89500749999999"
"Augusta,Maine,44.310583,-69.779663","Charleston,West Virginia,38.3505995,-81.6332812"
"Augusta,Maine,44.310583,-69.779663","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Augusta,Maine,44.310583,-69.779663","Cheyenne,Wyoming,41.14,-104.82"
"Annapolis,Maryland,38.9786401,-76.492786","Montgomery,Alabama,32.3669656,-86.3006485"
"Annapolis,Maryland,38.9786401,-76.492786","Juneau,Alaska,58.30194960000001,-134.419734"
"Annapolis,Maryland,38.9786401,-76.492786","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Annapolis,Maryland,38.9786401,-76.492786","Little Rock,Arkansas,34.7464809,-92.2895948"
"Annapolis,Maryland,38.9786401,-76.492786","Sacramento,California,38.5815719,-121.49439960000001"
"Annapolis,Maryland,38.9786401,-76.492786","Denver,Colorado,39.7392364,-104.98486229999999"
"Annapolis,Maryland,38.9786401,-76.492786","Hartford,Connecticut,41.764582,-72.6908547"
"Annapolis,Maryland,38.9786401,-76.492786","Dover,Delaware,39.158167999999996,-75.5243682"
"Annapolis,Maryland,38.9786401,-76.492786","Tallahassee,Florida,30.4380832,-84.2809332"
"Annapolis,Maryland,38.9786401,-76.492786","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Annapolis,Maryland,38.9786401,-76.492786","Honolulu,Hawaii,21.3250785,-157.8466442"
"Annapolis,Maryland,38.9786401,-76.492786","Boise,Idaho,43.61656,-116.20083500000001"
"Annapolis,Maryland,38.9786401,-76.492786","Springfield,Illinios,39.799749,-89.647463"
"Annapolis,Maryland,38.9786401,-76.492786","Indianapolis,Indiana,39.7683331,-86.1583502"
"Annapolis,Maryland,38.9786401,-76.492786","Des Monies,Iowa,41.587185999999996,-93.621949"
"Annapolis,Maryland,38.9786401,-76.492786","Topeka,Kansas,39.049011,-95.67755600000001"
"Annapolis,Maryland,38.9786401,-76.492786","Frankfort,Kentucky,38.2009055,-84.8732836"
"Annapolis,Maryland,38.9786401,-76.492786","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Annapolis,Maryland,38.9786401,-76.492786","Augusta,Maine,44.310583,-69.779663"
"Annapolis,Maryland,38.9786401,-76.492786","Annapolis,Maryland,38.9786401,-76.492786"
"Annapolis,Maryland,38.9786401,-76.492786","Boston,Massachusetts,42.3602534,-71.0582912"
"Annapolis,Maryland,38.9786401,-76.492786","Lansing,Michigan,42.73377120000001,-84.5553805"
"Annapolis,Maryland,38.9786401,-76.492786","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Annapolis,Maryland,38.9786401,-76.492786","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Annapolis,Maryland,38.9786401,-76.492786","Jefferson City,Missouri,38.577359,-92.1724265"
"Annapolis,Maryland,38.9786401,-76.492786","Helena,Montana,46.592712,-112.03610900000001"
"Annapolis,Maryland,38.9786401,-76.492786","Lincoln,Nebraska,40.8,-96.66782099999999"
"Annapolis,Maryland,38.9786401,-76.492786","Carson City,Neveda,39.169461,-119.766035"
"Annapolis,Maryland,38.9786401,-76.492786","Concord,New Hampshire,43.207178000000006,-71.537476"
"Annapolis,Maryland,38.9786401,-76.492786","Trenton,New Jersey,40.2170575,-74.7429463"
"Annapolis,Maryland,38.9786401,-76.492786","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Annapolis,Maryland,38.9786401,-76.492786","Albany,New York,42.6511674,-73.754968"
"Annapolis,Maryland,38.9786401,-76.492786","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Annapolis,Maryland,38.9786401,-76.492786","Bismarck,North Dakota,46.808327,-100.783739"
"Annapolis,Maryland,38.9786401,-76.492786","Columbus,Ohio,39.9622601,-83.00070649999999"
"Annapolis,Maryland,38.9786401,-76.492786","Oklahoma City,Oklahoma,35.4729886,-97.5170536"
"Annapolis,Maryland,38.9786401,-76.492786","Salem,Oregon,44.9391565,-123.033121"
"Annapolis,Maryland,38.9786401,-76.492786","Harrisburg,Pennsylvania,40.266310700000005,-76.8861122"
"Annapolis,Maryland,38.9786401,-76.492786","Providence,Rhoda Island,41.824877,-71.413618"
"Annapolis,Maryland,38.9786401,-76.492786","Columbia,South Carolina,34.000749299999995,-81.03433129999999"
"Annapolis,Maryland,38.9786401,-76.492786","Pierre,South Dakoda,44.368431,-100.354013"
"Annapolis,Maryland,38.9786401,-76.492786","Nashville,Tennessee,36.1622296,-86.7743531"
"Annapolis,Maryland,38.9786401,-76.492786","Austin,Texas,30.2711286,-97.7436995"
"Annapolis,Maryland,38.9786401,-76.492786","Salt Lake City,Utah,40.7670126,-111.89043079999999"
"Annapolis,Maryland,38.9786401,-76.492786","Montpelier,Vermont,44.260445000000004,-72.575684"
"Annapolis,Maryland,38.9786401,-76.492786","Richmond,Virginia,37.53850870000001,-77.43428"
"Annapolis,Maryland,38.9786401,-76.492786","Olympia,Washington,47.0451022,-122.89500749999999"
"Annapolis,Maryland,38.9786401,-76.492786","Charleston,West Virginia,38.3505995,-81.6332812"
"Annapolis,Maryland,38.9786401,-76.492786","Madison,Wisconsin,43.074760999999995,-89.3837613"
"Annapolis,Maryland,38.9786401,-76.492786","Cheyenne,Wyoming,41.14,-104.82"
"Boston,Massachusetts,42.3602534,-71.0582912","Montgomery,Alabama,32.3669656,-86.3006485"
"Boston,Massachusetts,42.3602534,-71.0582912","Juneau,Alaska,58.30194960000001,-134.419734"
"Boston,Massachusetts,42.3602534,-71.0582912","Phoenix,Arizona,33.448586600000006,-112.0773456"
"Boston,Massachusetts,42.3602534,-71.0582912","Little Rock,Arkansas,34.7464809,-92.2895948"
"Boston,Massachusetts,42.3602534,-71.0582912","Sacramento,California,38.5815719,-121.49439960000001"
"Boston,Massachusetts,42.3602534,-71.0582912","Denver,Colorado,39.7392364,-104.98486229999999"
"Boston,Massachusetts,42.3602534,-71.0582912","Hartford,Connecticut,41.764582,-72.6908547"
"Boston,Massachusetts,42.3602534,-71.0582912","Dover,Delaware,39.158167999999996,-75.5243682"
"Boston,Massachusetts,42.3602534,-71.0582912","Tallahassee,Florida,30.4380832,-84.2809332"
"Boston,Massachusetts,42.3602534,-71.0582912","Atlanta,Georgia,33.749098700000005,-84.39018490000001"
"Boston,Massachusetts,42.3602534,-71.0582912","Honolulu,Hawaii,21.3250785,-157.8466442"
"Boston,Massachusetts,42.3602534,-71.0582912","Boise,Idaho,43.61656,-116.20083500000001"
"Boston,Massachusetts,42.3602534,-71.0582912","Springfield,Illinios,39.799749,-89.647463"
"Boston,Massachusetts,42.3602534,-71.0582912","Indianapolis,Indiana,39.7683331,-86.1583502"
"Boston,Massachusetts,42.3602534,-71.0582912","Des Monies,Iowa,41.587185999999996,-93.621949"
"Boston,Massachusetts,42.3602534,-71.0582912","Topeka,Kansas,39.049011,-95.67755600000001"
"Boston,Massachusetts,42.3602534,-71.0582912","Frankfort,Kentucky,38.2009055,-84.8732836"
"Boston,Massachusetts,42.3602534,-71.0582912","Baton Rouge,Louisiana,30.445959600000002,-91.18738"
"Boston,Massachusetts,42.3602534,-71.0582912","Augusta,Maine,44.310583,-69.779663"
"Boston,Massachusetts,42.3602534,-71.0582912","Annapolis,Maryland,38.9786401,-76.492786"
"Boston,Massachusetts,42.3602534,-71.0582912","Boston,Massachusetts,42.3602534,-71.0582912"
"Boston,Massachusetts,42.3602534,-71.0582912","Lansing,Michigan,42.73377120000001,-84.5553805"
"Boston,Massachusetts,42.3602534,-71.0582912","St. Paul,Minnesota,44.9504037,-93.10150259999999"
"Boston,Massachusetts,42.3602534,-71.0582912","Jackson,Mississippi,32.29903839999999,-90.1847691"
"Boston,Massachusetts,42.3602534,-71.0582912","Jefferson City,Missouri,38.577359,-92.1724265"
"Boston,Massachusetts,42.3602534,-71.0582912","Helena,Montana,46.592712,-112.03610900000001"
"Boston,Massachusetts,42.3602534,-71.0582912","Lincoln,Nebraska,40.8,-96.66782099999999"
"Boston,Massachusetts,42.3602534,-71.0582912","Carson City,Neveda,39.169461,-119.766035"
"Boston,Massachusetts,42.3602534,-71.0582912","Concord,New Hampshire,43.207178000000006,-71.537476"
"Boston,Massachusetts,42.3602534,-71.0582912","Trenton,New Jersey,40.2170575,-74.7429463"
"Boston,Massachusetts,42.3602534,-71.0582912","Santa Fe,New Mexico,35.68699960000001,-105.9377997"
"Boston,Massachusetts,42.3602534,-71.0582912","Albany,New York,42.6511674,-73.754968"
"Boston,Massachusetts,42.3602534,-71.0582912","Raleigh,North Carolina,35.7803977,-78.63909890000001"
"Boston,Massachusetts,42.3602534,-71.0582912","Bismarck,North Dakota,46.808327,-100.783739"
"Boston,Massachusetts,42.3602534,-71.0582912","Columbus,Ohio,39.9622601,-83.00070649999999"
