origin_city,origin_state,origin_lat,origin_lon,destination_city,destination_state,destination_lat,destination_lon
Harrisburg,Pennsylvania,40.2663,-76.8861,Harrisburg,Pennsylvania,40.2663,-76.8861
Harrisburg,Pennsylvania,40.2663,-76.8861,Providence,Rhoda Island,41.8249,-71.4136
Harrisburg,Pennsylvania,40.2663,-76.8861,Columbia,South Carolina,34.0007,-81.0343
Harrisburg,Pennsylvania,40.2663,-76.8861,Pierre,South Dakoda,44.3684,-100.354
Harrisburg,Pennsylvania,40.2663,-76.8861,Nashville,Tennessee,36.1622,-86.7744
Harrisburg,Pennsylvania,40.2663,-76.8861,Austin,Texas,30.2711,-97.7437
Harrisburg,Pennsylvania,40.2663,-76.8861,Salt Lake City,Utah,40.767,-111.8904
Harrisburg,Pennsylvania,40.2663,-76.8861,Montpelier,Vermont,44.2604,-72.5757
Harrisburg,Pennsylvania,40.2663,-76.8861,Richmond,Virginia,37.5385,-77.4343
Harrisburg,Pennsylvania,40.2663,-76.8861,Olympia,Washington,47.0451,-122.895
Harrisburg,Pennsylvania,40.2663,-76.8861,Charleston,West Virginia,38.3506,-81.6333
Harrisburg,Pennsylvania,40.2663,-76.8861,Madison,Wisconsin,43.0748,-89.3838
Harrisburg,Pennsylvania,40.2663,-76.8861,Cheyenne,Wyoming,41.14,-104.82
Providence,Rhoda Island,41.8249,-71.4136,Montgomery,Alabama,32.367,-86.3006
Providence,Rhoda Island,41.8249,-71.4136,Juneau,Alaska,58.3019,-134.4197
Providence,Rhoda Island,41.8249,-71.4136,Phoenix,Arizona,33.4486,-112.0773
Providence,Rhoda Island,41.8249,-71.4136,Little Rock,Arkansas,34.7465,-92.2896
Providence,Rhoda Island,41.8249,-71.4136,Sacramento,California,38.5816,-121.4944
Providence,Rhoda Island,41.8249,-71.4136,Denver,Colorado,39.7392,-104.9849
Providence,Rhoda Island,41.8249,-71.4136,Hartford,Connecticut,41.7646,-72.6909
Providence,Rhoda Island,41.8249,-71.4136,Dover,Delaware,39.1582,-75.5244
Providence,Rhoda Island,41.8249,-71.4136,Tallahassee,Florida,30.4381,-84.2809
Providence,Rhoda Island,41.8249,-71.4136,Atlanta,Georgia,33.7491,-84.3902
Providence,Rhoda Island,41.8249,-71.4136,Honolulu,Hawaii,21.3251,-157.8466
Providence,Rhoda Island,41.8249,-71.4136,Boise,Idaho,43.6166,-116.2008
Providence,Rhoda Island,41.8249,-71.4136,Springfield,Illinios,39.7997,-89.6475
Providence,Rhoda Island,41.8249,-71.4136,Indianapolis,Indiana,39.7683,-86.1584
Providence,Rhoda Island,41.8249,-71.4136,Des Monies,Iowa,41.5872,-93.6219
Providence,Rhoda Island,41.8249,-71.4136,Topeka,Kansas,39.049,-95.6776
Providence,Rhoda Island,41.8249,-71.4136,Frankfort,Kentucky,38.2009,-84.8733
Providence,Rhoda Island,41.8249,-71.4136,Baton Rouge,Louisiana,30.446,-91.1874
Providence,Rhoda Island,41.8249,-71.4136,Augusta,Maine,44.3106,-69.7797
Providence,Rhoda Island,41.8249,-71.4136,Annapolis,Maryland,38.9786,-76.4928
Providence,Rhoda Island,41.8249,-71.4136,Boston,Massachusetts,42.3603,-71.0583
Providence,Rhoda Island,41.8249,-71.4136,Lansing,Michigan,42.7338,-84.5554
Providence,Rhoda Island,41.8249,-71.4136,St. Paul,Minnesota,44.9504,-93.1015
Providence,Rhoda Island,41.8249,-71.4136,Jackson,Mississippi,32.299,-90.1848
Providence,Rhoda Island,41.8249,-71.4136,Jefferson City,Missouri,38.5774,-92.1724
Providence,Rhoda Island,41.8249,-71.4136,Helena,Montana,46.5927,-112.0361
Providence,Rhoda Island,41.8249,-71.4136,Lincoln,Nebraska,40.8,-96.6678
Providence,Rhoda Island,41.8249,-71.4136,Carson City,Neveda,39.1695,-119.766
Providence,Rhoda Island,41.8249,-71.4136,Concord,New Hampshire,43.2072,-71.5375
Providence,Rhoda Island,41.8249,-71.4136,Trenton,New Jersey,40.2171,-74.7429
Providence,Rhoda Island,41.8249,-71.4136,Santa Fe,New Mexico,35.687,-105.9378
Providence,Rhoda Island,41.8249,-71.4136,Albany,New York,42.6512,-73.755
Providence,Rhoda Island,41.8249,-71.4136,Raleigh,North Carolina,35.7804,-78.6391
Providence,Rhoda Island,41.8249,-71.4136,Bismarck,North Dakota,46.8083,-100.7837
Providence,Rhoda Island,41.8249,-71.4136,Columbus,Ohio,39.9623,-83.0007
Providence,Rhoda Island,41.8249,-71.4136,Oklahoma City,Oklahoma,35.473,-97.5171
Providence,Rhoda Island,41.8249,-71.4136,Salem,Oregon,44.9392,-123.0331
Providence,Rhoda Island,41.8249,-71.4136,Harrisburg,Pennsylvania,40.2663,-76.8861
Providence,Rhoda Island,41.8249,-71.4136,Providence,Rhoda Island,41.8249,-71.4136
Providence,Rhoda Island,41.8249,-71.4136,Columbia,South Carolina,34.0007,-81.0343
Providence,Rhoda Island,41.8249,-71.4136,Pierre,South Dakoda,44.3684,-100.354
Providence,Rhoda Island,41.8249,-71.4136,Nashville,Tennessee,36.1622,-86.7744
Providence,Rhoda Island,41.8249,-71.4136,Austin,Texas,30.2711,-97.7437
Providence,Rhoda Island,41.8249,-71.4136,Salt Lake City,Utah,40.767,-111.8904
Providence,Rhoda Island,41.8249,-71.4136,Montpelier,Vermont,44.2604,-72.5757
Providence,Rhoda Island,41.8249,-71.4136,Richmond,Virginia,37.5385,-77.4343
Providence,Rhoda Island,41.8249,-71.4136,Olympia,Washington,47.0451,-122.895
Providence,Rhoda Island,41.8249,-71.4136,Charleston,West Virginia,38.3506,-81.6333
Providence,Rhoda Island,41.8249,-71.4136,Madison,Wisconsin,43.0748,-89.3838
Providence,Rhoda Island,41.8249,-71.4136,Cheyenne,Wyoming,41.14,-104.82
Columbia,South Carolina,34.0007,-81.0343,Montgomery,Alabama,32.367,-86.3006
Columbia,South Carolina,34.0007,-81.0343,Juneau,Alaska,58.3019,-134.4197
Columbia,South Carolina,34.0007,-81.0343,Phoenix,Arizona,33.4486,-112.0773
Columbia,South Carolina,34.0007,-81.0343,Little Rock,Arkansas,34.7465,-92.2896
Columbia,South Carolina,34.0007,-81.0343,Sacramento,California,38.5816,-121.4944
Columbia,South Carolina,34.0007,-81.0343,Denver,Colorado,39.7392,-104.9849
Columbia,South Carolina,34.0007,-81.0343,Hartford,Connecticut,41.7646,-72.6909
Columbia,South Carolina,34.0007,-81.0343,Dover,Delaware,39.1582,-75.5244
Columbia,South Carolina,34.0007,-81.0343,Tallahassee,Florida,30.4381,-84.2809
Columbia,South Carolina,34.0007,-81.0343,Atlanta,Georgia,33.7491,-84.3902
Columbia,South Carolina,34.0007,-81.0343,Honolulu,Hawaii,21.3251,-157.8466
Columbia,South Carolina,34.0007,-81.0343,Boise,Idaho,43.6166,-116.2008
Columbia,South Carolina,34.0007,-81.0343,Springfield,Illinios,39.7997,-89.6475
Columbia,South Carolina,34.0007,-81.0343,Indianapolis,Indiana,39.7683,-86.1584
Columbia,South Carolina,34.0007,-81.0343,Des Monies,Iowa,41.5872,-93.6219
Columbia,South Carolina,34.0007,-81.0343,Topeka,Kansas,39.049,-95.6776
Columbia,South Carolina,34.0007,-81.0343,Frankfort,Kentucky,38.2009,-84.8733
Columbia,South Carolina,34.0007,-81.0343,Baton Rouge,Louisiana,30.446,-91.1874
Columbia,South Carolina,34.0007,-81.0343,Augusta,Maine,44.3106,-69.7797
Columbia,South Carolina,34.0007,-81.0343,Annapolis,Maryland,38.9786,-76.4928
Columbia,South Carolina,34.0007,-81.0343,Boston,Massachusetts,42.3603,-71.0583
Columbia,South Carolina,34.0007,-81.0343,Lansing,Michigan,42.7338,-84.5554
Columbia,South Carolina,34.0007,-81.0343,St. Paul,Minnesota,44.9504,-93.1015
Columbia,South Carolina,34.0007,-81.0343,Jackson,Mississippi,32.299,-90.1848
Columbia,South Carolina,34.0007,-81.0343,Jefferson City,Missouri,38.5774,-92.1724
Columbia,South Carolina,34.0007,-81.0343,Helena,Montana,46.5927,-112.0361
Columbia,South Carolina,34.0007,-81.0343,Lincoln,Nebraska,40.8,-96.6678
Columbia,South Carolina,34.0007,-81.0343,Carson City,Neveda,39.1695,-119.766
Columbia,South Carolina,34.0007,-81.0343,Concord,New Hampshire,43.2072,-71.5375
Columbia,South Carolina,34.0007,-81.0343,Trenton,New Jersey,40.2171,-74.7429
Columbia,South Carolina,34.0007,-81.0343,Santa Fe,New Mexico,35.687,-105.9378
Columbia,South Carolina,34.0007,-81.0343,Albany,New York,42.6512,-73.755
Columbia,South Carolina,34.0007,-81.0343,Raleigh,North Carolina,35.7804,-78.6391
Columbia,South Carolina,34.0007,-81.0343,Bismarck,North Dakota,46.8083,-100.7837
Columbia,South Carolina,34.0007,-81.0343,Columbus,Ohio,39.9623,-83.0007
Columbia,South Carolina,34.0007,-81.0343,Oklahoma City,Oklahoma,35.473,-97.5171
Columbia,South Carolina,34.0007,-81.0343,Salem,Oregon,44.9392,-123.0331
Columbia,South Carolina,34.0007,-81.0343,Harrisburg,Pennsylvania,40.2663,-76.8861
Columbia,South Carolina,34.0007,-81.0343,Providence,Rhoda Island,41.8249,-71.4136
Columbia,South Carolina,34.0007,-81.0343,Columbia,South Carolina,34.0007,-81.0343
Columbia,South Carolina,34.0007,-81.0343,Pierre,South Dakoda,44.3684,-100.354
Columbia,South Carolina,34.0007,-81.0343,Nashville,Tennessee,36.1622,-86.7744
Columbia,South Carolina,34.0007,-81.0343,Austin,Texas,30.2711,-97.7437
Columbia,South Carolina,34.0007,-81.0343,Salt Lake City,Utah,40.767,-111.8904
Columbia,South Carolina,34.0007,-81.0343,Montpelier,Vermont,44.2604,-72.5757
Columbia,South Carolina,34.0007,-81.0343,Richmond,Virginia,37.5385,-77.4343
Columbia,South Carolina,34.0007,-81.0343,Olympia,Washington,47.0451,-122.895
Columbia,South Carolina,34.0007,-81.0343,Charleston,West Virginia,38.3506,-81.6333
Columbia,South Carolina,34.0007,-81.0343,Madison,Wisconsin,43.0748,-89.3838
Columbia,South Carolina,34.0007,-81.0343,Cheyenne,Wyoming,41.14,-104.82
Pierre,South Dakoda,44.3684,-100.354,Montgomery,Alabama,32.367,-86.3006
Pierre,South Dakoda,44.3684,-100.354,Juneau,Alaska,58.3019,-134.4197
Pierre,South Dakoda,44.3684,-100.354,Phoenix,Arizona,33.4486,-112.0773
Pierre,South Dakoda,44.3684,-100.354,Little Rock,Arkansas,34.7465,-92.2896
Pierre,South Dakoda,44.3684,-100.354,Sacramento,California,38.5816,-121.4944
Pierre,South Dakoda,44.3684,-100.354,Denver,Colorado,39.7392,-104.9849
Pierre,South Dakoda,44.3684,-100.354,Hartford,Connecticut,41.7646,-72.6909
Pierre,South Dakoda,44.3684,-100.354,Dover,Delaware,39.1582,-75.5244
Pierre,South Dakoda,44.3684,-100.354,Tallahassee,Florida,30.4381,-84.2809
Pierre,South Dakoda,44.3684,-100.354,Atlanta,Georgia,33.7491,-84.3902
Pierre,South Dakoda,44.3684,-100.354,Honolulu,Hawaii,21.3251,-157.8466
Pierre,South Dakoda,44.3684,-100.354,Boise,Idaho,43.6166,-116.2008
Pierre,South Dakoda,44.3684,-100.354,Springfield,Illinios,39.7997,-89.6475
Pierre,South Dakoda,44.3684,-100.354,Indianapolis,Indiana,39.7683,-86.1584
Pierre,South Dakoda,44.3684,-100.354,Des Monies,Iowa,41.5872,-93.6219
Pierre,South Dakoda,44.3684,-100.354,Topeka,Kansas,39.049,-95.6776
Pierre,South Dakoda,44.3684,-100.354,Frankfort,Kentucky,38.2009,-84.8733
Pierre,South Dakoda,44.3684,-100.354,Baton Rouge,Louisiana,30.446,-91.1874
Pierre,South Dakoda,44.3684,-100.354,Augusta,Maine,44.3106,-69.7797
Pierre,South Dakoda,44.3684,-100.354,Annapolis,Maryland,38.9786,-76.4928
Pierre,South Dakoda,44.3684,-100.354,Boston,Massachusetts,42.3603,-71.0583
Pierre,South Dakoda,44.3684,-100.354,Lansing,Michigan,42.7338,-84.5554
Pierre,South Dakoda,44.3684,-100.354,St. Paul,Minnesota,44.9504,-93.1015
Pierre,South Dakoda,44.3684,-100.354,Jackson,Mississippi,32.299,-90.1848
Pierre,South Dakoda,44.3684,-100.354,Jefferson City,Missouri,38.5774,-92.1724
Pierre,South Dakoda,44.3684,-100.354,Helena,Montana,46.5927,-112.0361
Pierre,South Dakoda,44.3684,-100.354,Lincoln,Nebraska,40.8,-96.6678
Pierre,South Dakoda,44.3684,-100.354,Carson City,Neveda,39.1695,-119.766
Pierre,South Dakoda,44.3684,-100.354,Concord,New Hampshire,43.2072,-71.5375
Pierre,South Dakoda,44.3684,-100.354,Trenton,New Jersey,40.2171,-74.7429
Pierre,South Dakoda,44.3684,-100.354,Santa Fe,New Mexico,35.687,-105.9378
Pierre,South Dakoda,44.3684,-100.354,Albany,New York,42.6512,-73.755
Pierre,South Dakoda,44.3684,-100.354,Raleigh,North Carolina,35.7804,-78.6391
Pierre,South Dakoda,44.3684,-100.354,Bismarck,North Dakota,46.8083,-100.7837
Pierre,South Dakoda,44.3684,-100.354,Columbus,Ohio,39.9623,-83.0007
Pierre,South Dakoda,44.3684,-100.354,Oklahoma City,Oklahoma,35.473,-97.5171
Pierre,South Dakoda,44.3684,-100.354,Salem,Oregon,44.9392,-123.0331
Pierre,South Dakoda,44.3684,-100.354,Harrisburg,Pennsylvania,40.2663,-76.8861
Pierre,South Dakoda,44.3684,-100.354,Providence,Rhoda Island,41.8249,-71.4136
Pierre,South Dakoda,44.3684,-100.354,Columbia,South Carolina,34.0007,-81.0343
Pierre,South Dakoda,44.3684,-100.354,Pierre,South Dakoda,44.3684,-100.354
Pierre,South Dakoda,44.3684,-100.354,Nashville,Tennessee,36.1622,-86.7744
Pierre,South Dakoda,44.3684,-100.354,Austin,Texas,30.2711,-97.7437
Pierre,South Dakoda,44.3684,-100.354,Salt Lake City,Utah,40.767,-111.8904
Pierre,South Dakoda,44.3684,-100.354,Montpelier,Vermont,44.2604,-72.5757
Pierre,South Dakoda,44.3684,-100.354,Richmond,Virginia,37.5385,-77.4343
Pierre,South Dakoda,44.3684,-100.354,Olympia,Washington,47.0451,-122.895
Pierre,South Dakoda,44.3684,-100.354,Charleston,West Virginia,38.3506,-81.6333
Pierre,South Dakoda,44.3684,-100.354,Madison,Wisconsin,43.0748,-89.3838
Pierre,South Dakoda,44.3684,-100.354,Cheyenne,Wyoming,41.14,-104.82
Nashville,Tennessee,36.1622,-86.7744,Montgomery,Alabama,32.367,-86.3006
Nashville,Tennessee,36.1622,-86.7744,Juneau,Alaska,58.3019,-134.4197
Nashville,Tennessee,36.1622,-86.7744,Phoenix,Arizona,33.4486,-112.0773
Nashville,Tennessee,36.1622,-86.7744,Little Rock,Arkansas,34.7465,-92.2896
Nashville,Tennessee,36.1622,-86.7744,Sacramento,California,38.5816,-121.4944
Nashville,Tennessee,36.1622,-86.7744,Denver,Colorado,39.7392,-104.9849
Nashville,Tennessee,36.1622,-86.7744,Hartford,Connecticut,41.7646,-72.6909
Nashville,Tennessee,36.1622,-86.7744,Dover,Delaware,39.1582,-75.5244
Nashville,Tennessee,36.1622,-86.7744,Tallahassee,Florida,30.4381,-84.2809
Nashville,Tennessee,36.1622,-86.7744,Atlanta,Georgia,33.7491,-84.3902
Nashville,Tennessee,36.1622,-86.7744,Honolulu,Hawaii,21.3251,-157.8466
Nashville,Tennessee,36.1622,-86.7744,Boise,Idaho,43.6166,-116.2008
Nashville,Tennessee,36.1622,-86.7744,Springfield,Illinios,39.7997,-89.6475
Nashville,Tennessee,36.1622,-86.7744,Indianapolis,Indiana,39.7683,-86.1584
Nashville,Tennessee,36.1622,-86.7744,Des Monies,Iowa,41.5872,-93.6219
Nashville,Tennessee,36.1622,-86.7744,Topeka,Kansas,39.049,-95.6776
Nashville,Tennessee,36.1622,-86.7744,Frankfort,Kentucky,38.2009,-84.8733
Nashville,Tennessee,36.1622,-86.7744,Baton Rouge,Louisiana,30.446,-91.1874
Nashville,Tennessee,36.1622,-86.7744,Augusta,Maine,44.3106,-69.7797
Nashville,Tennessee,36.1622,-86.7744,Annapolis,Maryland,38.9786,-76.4928
Nashville,Tennessee,36.1622,-86.7744,Boston,Massachusetts,42.3603,-71.0583
Nashville,Tennessee,36.1622,-86.7744,Lansing,Michigan,42.7338,-84.5554
Nashville,Tennessee,36.1622,-86.7744,St. Paul,Minnesota,44.9504,-93.1015
Nashville,Tennessee,36.1622,-86.7744,Jackson,Mississippi,32.299,-90.1848
Nashville,Tennessee,36.1622,-86.7744,Jefferson City,Missouri,38.5774,-92.1724
Nashville,Tennessee,36.1622,-86.7744,Helena,Montana,46.5927,-112.0361
Nashville,Tennessee,36.1622,-86.7744,Lincoln,Nebraska,40.8,-96.6678
Nashville,Tennessee,36.1622,-86.7744,Carson City,Neveda,39.1695,-119.766
Nashville,Tennessee,36.1622,-86.7744,Concord,New Hampshire,43.2072,-71.5375
Nashville,Tennessee,36.1622,-86.7744,Trenton,New Jersey,40.2171,-74.7429
Nashville,Tennessee,36.1622,-86.7744,Santa Fe,New Mexico,35.687,-105.9378
Nashville,Tennessee,36.1622,-86.7744,Albany,New York,42.6512,-73.755
Nashville,Tennessee,36.1622,-86.7744,Raleigh,North Carolina,35.7804,-78.6391
Nashville,Tennessee,36.1622,-86.7744,Bismarck,North Dakota,46.8083,-100.7837
Nashville,Tennessee,36.1622,-86.7744,Columbus,Ohio,39.9623,-83.0007
Nashville,Tennessee,36.1622,-86.7744,Oklahoma City,Oklahoma,35.473,-97.5171
Nashville,Tennessee,36.1622,-86.7744,Salem,Oregon,44.9392,-123.0331
Nashville,Tennessee,36.1622,-86.7744,Harrisburg,Pennsylvania,40.2663,-76.8861
Nashville,Tennessee,36.1622,-86.7744,Providence,Rhoda Island,41.8249,-71.4136
Nashville,Tennessee,36.1622,-86.7744,Columbia,South Carolina,34.0007,-81.0343
Nashville,Tennessee,36.1622,-86.7744,Pierre,South Dakoda,44.3684,-100.354
Nashville,Tennessee,36.1622,-86.7744,Nashville,Tennessee,36.1622,-86.7744
Nashville,Tennessee,36.1622,-86.7744,Austin,Texas,30.2711,-97.7437
Nashville,Tennessee,36.1622,-86.7744,Salt Lake City,Utah,40.767,-111.8904
Nashville,Tennessee,36.1622,-86.7744,Montpelier,Vermont,44.2604,-72.5757
Nashville,Tennessee,36.1622,-86.7744,Richmond,Virginia,37.5385,-77.4343
Nashville,Tennessee,36.1622,-86.7744,Olympia,Washington,47.0451,-122.895
Nashville,Tennessee,36.1622,-86.7744,Charleston,West Virginia,38.3506,-81.6333
Nashville,Tennessee,36.1622,-86.7744,Madison,Wisconsin,43.0748,-89.3838
Nashville,Tennessee,36.1622,-86.7744,Cheyenne,Wyoming,41.14,-104.82
Austin,Texas,30.2711,-97.7437,Montgomery,Alabama,32.367,-86.3006
Austin,Texas,30.2711,-97.7437,Juneau,Alaska,58.3019,-134.4197
Austin,Texas,30.2711,-97.7437,Phoenix,Arizona,33.4486,-112.0773
Austin,Texas,30.2711,-97.7437,Little Rock,Arkansas,34.7465,-92.2896
Austin,Texas,30.2711,-97.7437,Sacramento,California,38.5816,-121.4944
Austin,Texas,30.2711,-97.7437,Denver,Colorado,39.7392,-104.9849
Austin,Texas,30.2711,-97.7437,Hartford,Connecticut,41.7646,-72.6909
Austin,Texas,30.2711,-97.7437,Dover,Delaware,39.1582,-75.5244
Austin,Texas,30.2711,-97.7437,Tallahassee,Florida,30.4381,-84.2809
Austin,Texas,30.2711,-97.7437,Atlanta,Georgia,33.7491,-84.3902
Austin,Texas,30.2711,-97.7437,Honolulu,Hawaii,21.3251,-157.8466
Austin,Texas,30.2711,-97.7437,Boise,Idaho,43.6166,-116.2008
Austin,Texas,30.2711,-97.7437,Springfield,Illinios,39.7997,-89.6475
Austin,Texas,30.2711,-97.7437,Indianapolis,Indiana,39.7683,-86.1584
Austin,Texas,30.2711,-97.7437,Des Monies,Iowa,41.5872,-93.6219
Austin,Texas,30.2711,-97.7437,Topeka,Kansas,39.049,-95.6776
Austin,Texas,30.2711,-97.7437,Frankfort,Kentucky,38.2009,-84.8733
Austin,Texas,30.2711,-97.7437,Baton Rouge,Louisiana,30.446,-91.1874
Austin,Texas,30.2711,-97.7437,Augusta,Maine,44.3106,-69.7797
Austin,Texas,30.2711,-97.7437,Annapolis,Maryland,38.9786,-76.4928
Austin,Texas,30.2711,-97.7437,Boston,Massachusetts,42.3603,-71.0583
Austin,Texas,30.2711,-97.7437,Lansing,Michigan,42.7338,-84.5554
Austin,Texas,30.2711,-97.7437,St. Paul,Minnesota,44.9504,-93.1015
Austin,Texas,30.2711,-97.7437,Jackson,Mississippi,32.299,-90.1848
Austin,Texas,30.2711,-97.7437,Jefferson City,Missouri,38.5774,-92.1724
Austin,Texas,30.2711,-97.7437,Helena,Montana,46.5927,-112.0361
Austin,Texas,30.2711,-97.7437,Lincoln,Nebraska,40.8,-96.6678
Austin,Texas,30.2711,-97.7437,Carson City,Neveda,39.1695,-119.766
Austin,Texas,30.2711,-97.7437,Concord,New Hampshire,43.2072,-71.5375
Austin,Texas,30.2711,-97.7437,Trenton,New Jersey,40.2171,-74.7429
Austin,Texas,30.2711,-97.7437,Santa Fe,New Mexico,35.687,-105.9378
Austin,Texas,30.2711,-97.7437,Albany,New York,42.6512,-73.755
Austin,Texas,30.2711,-97.7437,Raleigh,North Carolina,35.7804,-78.6391
Austin,Texas,30.2711,-97.7437,Bismarck,North Dakota,46.8083,-100.7837
Austin,Texas,30.2711,-97.7437,Columbus,Ohio,39.9623,-83.0007
Austin,Texas,30.2711,-97.7437,Oklahoma City,Oklahoma,35.473,-97.5171
Austin,Texas,30.2711,-97.7437,Salem,Oregon,44.9392,-123.0331
Austin,Texas,30.2711,-97.7437,Harrisburg,Pennsylvania,40.2663,-76.8861
Austin,Texas,30.2711,-97.7437,Providence,Rhoda Island,41.8249,-71.4136
Austin,Texas,30.2711,-97.7437,Columbia,South Carolina,34.0007,-81.0343
Austin,Texas,30.2711,-97.7437,Pierre,South Dakoda,44.3684,-100.354
Austin,Texas,30.2711,-97.7437,Nashville,Tennessee,36.1622,-86.7744
Austin,Texas,30.2711,-97.7437,Austin,Texas,30.2711,-97.7437
Austin,Texas,30.2711,-97.7437,Salt Lake City,Utah,40.767,-111.8904
Austin,Texas,30.2711,-97.7437,Montpelier,Vermont,44.2604,-72.5757
Austin,Texas,30.2711,-97.7437,Richmond,Virginia,37.5385,-77.4343
Austin,Texas,30.2711,-97.7437,Olympia,Washington,47.0451,-122.895
Austin,Texas,30.2711,-97.7437,Charleston,West Virginia,38.3506,-81.6333
Austin,Texas,30.2711,-97.7437,Madison,Wisconsin,43.0748,-89.3838
Austin,Texas,30.2711,-97.7437,Cheyenne,Wyoming,41.14,-104.82
Salt Lake City,Utah,40.767,-111.8904,Montgomery,Alabama,32.367,-86.3006
Salt Lake City,Utah,40.767,-111.8904,Juneau,Alaska,58.3019,-134.4197
Salt Lake City,Utah,40.767,-111.8904,Phoenix,Arizona,33.4486,-112.0773
Salt Lake City,Utah,40.767,-111.8904,Little Rock,Arkansas,34.7465,-92.2896
Salt Lake City,Utah,40.767,-111.8904,Sacramento,California,38.5816,-121.4944
Salt Lake City,Utah,40.767,-111.8904,Denver,Colorado,39.7392,-104.9849
Salt Lake City,Utah,40.767,-111.8904,Hartford,Connecticut,41.7646,-72.6909
Salt Lake City,Utah,40.767,-111.8904,Dover,Delaware,39.1582,-75.5244
Salt Lake City,Utah,40.767,-111.8904,Tallahassee,Florida,30.4381,-84.2809
Salt Lake City,Utah,40.767,-111.8904,Atlanta,Georgia,33.7491,-84.3902
Salt Lake City,Utah,40.767,-111.8904,Honolulu,Hawaii,21.3251,-157.8466
Salt Lake City,Utah,40.767,-111.8904,Boise,Idaho,43.6166,-116.2008
Salt Lake City,Utah,40.767,-111.8904,Springfield,Illinios,39.7997,-89.6475
Salt Lake City,Utah,40.767,-111.8904,Indianapolis,Indiana,39.7683,-86.1584
Salt Lake City,Utah,40.767,-111.8904,Des Monies,Iowa,41.5872,-93.6219
Salt Lake City,Utah,40.767,-111.8904,Topeka,Kansas,39.049,-95.6776
Salt Lake City,Utah,40.767,-111.8904,Frankfort,Kentucky,38.2009,-84.8733
Salt Lake City,Utah,40.767,-111.8904,Baton Rouge,Louisiana,30.446,-91.1874
Salt Lake City,Utah,40.767,-111.8904,Augusta,Maine,44.3106,-69.7797
Salt Lake City,Utah,40.767,-111.8904,Annapolis,Maryland,38.9786,-76.4928
Salt Lake City,Utah,40.767,-111.8904,Boston,Massachusetts,42.3603,-71.0583
Salt Lake City,Utah,40.767,-111.8904,Lansing,Michigan,42.7338,-84.5554
Salt Lake City,Utah,40.767,-111.8904,St. Paul,Minnesota,44.9504,-93.1015
Salt Lake City,Utah,40.767,-111.8904,Jackson,Mississippi,32.299,-90.1848
Salt Lake City,Utah,40.767,-111.8904,Jefferson City,Missouri,38.5774,-92.1724
Salt Lake City,Utah,40.767,-111.8904,Helena,Montana,46.5927,-112.0361
Salt Lake City,Utah,40.767,-111.8904,Lincoln,Nebraska,40.8,-96.6678
Salt Lake City,Utah,40.767,-111.8904,Carson City,Neveda,39.1695,-119.766
Salt Lake City,Utah,40.767,-111.8904,Concord,New Hampshire,43.2072,-71.5375
Salt Lake City,Utah,40.767,-111.8904,Trenton,New Jersey,40.2171,-74.7429
Salt Lake City,Utah,40.767,-111.8904,Santa Fe,New Mexico,35.687,-105.9378
Salt Lake City,Utah,40.767,-111.8904,Albany,New York,42.6512,-73.755
Salt Lake City,Utah,40.767,-111.8904,Raleigh,North Carolina,35.7804,-78.6391
Salt Lake City,Utah,40.767,-111.8904,Bismarck,North Dakota,46.8083,-100.7837
Salt Lake City,Utah,40.767,-111.8904,Columbus,Ohio,39.9623,-83.0007
Salt Lake City,Utah,40.767,-111.8904,Oklahoma City,Oklahoma,35.473,-97.5171
Salt Lake City,Utah,40.767,-111.8904,Salem,Oregon,44.9392,-123.0331
Salt Lake City,Utah,40.767,-111.8904,Harrisburg,Pennsylvania,40.2663,-76.8861
Salt Lake City,Utah,40.767,-111.8904,Providence,Rhoda Island,41.8249,-71.4136
Salt Lake City,Utah,40.767,-111.8904,Columbia,South Carolina,34.0007,-81.0343
Salt Lake City,Utah,40.767,-111.8904,Pierre,South Dakoda,44.3684,-100.354
Salt Lake City,Utah,40.767,-111.8904,Nashville,Tennessee,36.1622,-86.7744
Salt Lake City,Utah,40.767,-111.8904,Austin,Texas,30.2711,-97.7437
Salt Lake City,Utah,40.767,-111.8904,Salt Lake City,Utah,40.767,-111.8904
Salt Lake City,Utah,40.767,-111.8904,Montpelier,Vermont,44.2604,-72.5757
Salt Lake City,Utah,40.767,-111.8904,Richmond,Virginia,37.5385,-77.4343
Salt Lake City,Utah,40.767,-111.8904,Olympia,Washington,47.0451,-122.895
Salt Lake City,Utah,40.767,-111.8904,Charleston,West Virginia,38.3506,-81.6333
Salt Lake City,Utah,40.767,-111.8904,Madison,Wisconsin,43.0748,-89.3838
Salt Lake City,Utah,40.767,-111.8904,Cheyenne,Wyoming,41.14,-104.82
Montpelier,Vermont,44.2604,-72.5757,Montgomery,Alabama,32.367,-86.3006
Montpelier,Vermont,44.2604,-72.5757,Juneau,Alaska,58.3019,-134.4197
Montpelier,Vermont,44.2604,-72.5757,Phoenix,Arizona,33.4486,-112.0773
Montpelier,Vermont,44.2604,-72.5757,Little Rock,Arkansas,34.7465,-92.2896
Montpelier,Vermont,44.2604,-72.5757,Sacramento,California,38.5816,-121.4944
Montpelier,Vermont,44.2604,-72.5757,Denver,Colorado,39.7392,-104.9849
Montpelier,Vermont,44.2604,-72.5757,Hartford,Connecticut,41.7646,-72.6909
Montpelier,Vermont,44.2604,-72.5757,Dover,Delaware,39.1582,-75.5244
